Time,Track,Instrument,Beat,Octave,Note,Duration,"Force (%)"
29459,5,,118,5,Sol,Sixteenth,79
29460,13,,118,6,Si,Quarter,80
29461,14,,118,6,Sol,Quarter,81
29462,3,,118,4,Sol,Whole,81
29463,5,,118,5,Re,Sixteenth,77
29463,5,,118,4,Sol,Whole,79
29517,6,,118,6,Si,Half,80
29518,2,,118,4,Sol,Whole,77
29519,7,,118,6,Re,Half,62
29519,13,,118,6,Si,Quarter,80
29520,14,,118,6,Sol,Quarter,80
29521,8,,118,6,Re,Half,63
29564,10,,111,3,Si,Whole,100
29564,10,,111,4,Re,Whole,94
29564,10,,111,5,"Re #",Whole,82
29577,14,,118,6,Sol,Quarter,78
29583,13,,118,6,Si,Quarter,79
29637,8,,118,6,Sol,Whole,94
29638,14,,118,6,Sol,Quarter,78
29640,2,,118,4,Sol,Sixteenth,80
29641,2,,118,4,Re,Half,77
29641,7,,118,6,Mi,Whole,96
29642,3,,118,4,"Do #",Whole,78
29643,13,,118,6,Si,Quarter,81
29699,14,,118,6,Sol,Quarter,81
29701,2,,118,4,"Do #",Half,80
29702,13,,118,6,Si,Quarter,77
29756,10,,111,3,Si,Whole,100
29756,10,,111,5,"Re #",Whole,66
29758,3,,118,4,Re,Whole,78
29758,5,,118,5,Re,Sixteenth,79
29759,7,,118,6,"Fa #",Half,94
29760,2,,111,4,Re,Whole,100
29760,2,,118,4,Sol,Sixteenth,80
29761,2,,118,4,"Do #",Whole,80
29761,5,,118,5,La,Sixteenth,80
29761,13,,118,7,"Fa #",Quarter,79
29761,14,,118,7,Re,Quarter,78
29762,8,,118,6,La,Half,93
29763,5,,118,6,Re,Whole,78
29817,7,,118,6,La,Half,64
29818,6,,118,7,"Fa #",Half,77
29819,13,,118,7,"Fa #",Quarter,80
29820,14,,118,7,Re,Quarter,78
29823,8,,118,6,La,Half,64
29878,6,,118,7,"Fa #",Half,80
29878,7,,118,6,La,Half,63
29879,2,,118,4,Sol,Sixteenth,81
29881,2,,118,4,Re,Half,80
29881,8,,118,6,La,Half,63
29881,13,,118,7,"Fa #",Quarter,80
29883,14,,118,7,Re,Quarter,81
29937,5,,118,5,"La #",Sixteenth,80
29938,3,,118,3,"La #",Whole,80
29939,5,,118,5,"Fa #",Sixteenth,79
29939,6,,118,7,"Fa #",Half,80
29939,8,,118,6,La,Half,62
29940,5,,118,4,"La #",Whole,78
29940,13,,118,7,"Fa #",Quarter,79
29941,7,,118,6,La,Half,63
29942,2,,118,4,"Do #",Half,80
29942,14,,118,7,Re,Quarter,79
29948,10,,111,3,Si,Whole,100
29948,10,,111,4,Re,Whole,95
29948,10,,111,5,"Re #",Whole,82
29952,2,,111,4,La,Whole,94
29952,7,,111,7,"Do #",Whole,100
29952,8,,111,7,Mi,Whole,76
29952,11,,111,5,Si,Whole,59
29998,13,,118,7,"Fa #",Quarter,81
29998,14,,118,7,Re,Quarter,79
29999,6,,118,7,"Fa #",Half,80
29999,8,,118,6,La,Half,62
30000,2,,118,4,Sol,Half,78
30001,7,,118,6,La,Half,64
30057,7,,118,6,"Fa #",Half,63
30057,13,,118,7,"Fa #",Quarter,78
30057,14,,118,7,Re,Quarter,81
30058,2,,118,4,"Do #",Half,77
30058,6,,118,7,Re,Half,80
30061,8,,118,6,"Fa #",Half,61
30117,13,,118,7,"Fa #",Quarter,77
30117,14,,118,7,Re,Quarter,77
30121,7,,118,6,"Fa #",Half,65
30121,8,,118,6,"Fa #",Half,62
30122,2,,118,4,Re,Sixteenth,78
30122,2,,118,4,Sol,Half,80
30122,6,,118,7,Re,Half,79
30140,10,,111,3,Si,Whole,100
30140,10,,111,5,"Re #",Whole,72
30144,2,,111,4,Re,Whole,100
30144,7,,111,6,Si,Whole,100
30144,8,,111,7,Re,Whole,78
30179,2,,118,4,"Do #",Half,81
30180,8,,118,6,Sol,Half,65
30180,13,,118,7,"Fa #",Quarter,79
30181,3,,118,3,"La #",Half,65
30182,7,,118,6,Sol,Half,65
30182,14,,118,7,Re,Quarter,78
30183,6,,118,7,Mi,Half,78
30237,5,,118,5,"Fa #",Sixteenth,78
30237,5,,118,6,"Do #",Sixteenth,78
30237,8,,118,6,La,Half,63
30238,2,,118,4,"Do #",Sixteenth,79
30239,3,,118,4,"Fa #",Whole,79
30239,5,,118,6,"Fa #",Whole,81
30239,14,,118,7,"Do #",Quarter,80
30242,2,,118,4,Sol,Half,78
30242,7,,118,6,La,Half,62
30242,13,,118,7,"Fa #",Quarter,80
30243,6,,118,7,"Fa #",Half,80
30297,14,,118,7,"Do #",Quarter,77
30302,2,,118,4,"Do #",Half,80
30302,13,,118,7,"Fa #",Quarter,80
30332,10,,111,3,Si,Whole,100
30332,10,,111,4,Re,Whole,95
30336,2,,111,4,La,Whole,96
30336,7,,111,6,La,Whole,100
30336,8,,111,7,"Do #",Whole,79
30360,2,,118,4,"La #",Sixteenth,80
30360,2,,118,4,Re,Half,79
30360,7,,118,6,La,Whole,61
30360,8,,118,6,La,Whole,65
30360,13,,118,7,"Fa #",Quarter,80
30361,6,,118,7,"Fa #",Whole,78
30362,14,,118,7,"Do #",Quarter,81
30418,3,,118,4,"Do #",Whole,78
30418,5,,118,5,"Do #",Sixteenth,79
30420,5,,118,5,Sol,Sixteenth,80
30420,5,,118,6,"Do #",Whole,80
30421,2,,118,4,"Do #",Half,79
30421,14,,118,7,"Do #",Quarter,80
30423,13,,118,7,Mi,Quarter,77
30428,10,,111,4,Re,Whole,95
30477,13,,118,7,Mi,Quarter,80
30478,6,,118,7,Mi,Half,77
30478,8,,118,6,Sol,Half,65
30480,14,,118,7,"Do #",Quarter,80
30481,2,,118,4,Re,Quarter,81
30481,7,,118,6,Sol,Half,63
30508,2,,118,4,Re,Quarter,79
30524,10,,111,3,Si,Whole,100
30524,10,,111,4,Re,Whole,94
30528,2,,111,3,La,Whole,100
30538,13,,118,7,Mi,Quarter,79
30539,2,,118,4,Re,Half,81
30539,5,,118,6,"Do #",Sixteenth,79
30539,14,,118,7,"Do #",Quarter,78
30541,7,,118,6,"Fa #",Half,61
30541,8,,118,6,"Fa #",Half,64
30542,3,,118,4,"Do #",Half,78
30542,5,,118,5,Sol,Sixteenth,80
30542,5,,118,5,"Do #",Half,79
30542,6,,118,7,Re,Half,80
30598,5,,118,5,"Do #",Sixteenth,79
30598,14,,118,7,"Do #",Quarter,79
30599,2,,118,4,Re,Half,78
30599,5,,118,5,Sol,Sixteenth,81
30600,8,,118,6,Sol,Whole,62
30601,5,,118,6,"Do #",Whole,80
30601,6,,118,7,Mi,Whole,78
30601,7,,118,6,Sol,Whole,61
30602,3,,118,4,"Do #",Whole,80
30602,13,,118,7,Mi,Quarter,81
30620,10,,111,4,Re,Whole,98
30660,2,,118,4,Re,Quarter,80
30660,13,,118,7,Mi,Quarter,81
30661,14,,118,7,"Do #",Quarter,80
30692,2,,118,4,Re,Quarter,80
30716,10,,111,5,Re,Whole,98
30716,10,,111,3,Si,Whole,100
30716,10,,111,4,"Re #",Whole,55
30718,4,,118,5,Re,Half,81
30719,3,,118,4,Re,Whole,80
30719,7,,118,6,Sol,Whole,65
30720,2,,111,3,Sol,Whole,100
30720,5,,111,4,Si,Whole,58
30720,5,,111,4,Sol,Whole,70
30720,6,,111,4,Sol,Whole,75
30720,7,,111,6,Sol,Whole,88
30720,5,,118,5,Re,Sixteenth,80
30721,2,,118,5,La,Sixteenth,77
30721,2,,118,4,"Do #",Whole,81
30721,5,,118,5,La,Sixteenth,77
30721,8,,118,6,Sol,Whole,65
30722,6,,118,7,Mi,Whole,77
30723,5,,118,6,Re,Whole,80
30782,4,,118,5,Re,Half,78
30837,7,,118,6,"Fa #",Half,63
30838,6,,118,7,Re,Whole,79
30839,2,,118,4,Re,Sixteenth,79
30839,4,,118,5,La,Half,81
30842,2,,118,5,Re,Half,80
30843,8,,118,6,"Fa #",Half,63
30897,5,,118,4,"La #",Sixteenth,79
30898,5,,118,5,"Fa #",Sixteenth,81
30899,2,,118,4,"Do #",Half,77
30901,3,,118,3,"La #",Whole,81
30901,5,,118,5,"La #",Whole,79
30903,4,,118,5,Re,Half,81
30960,4,,118,6,Mi,Half,77
30960,8,,118,6,La,Whole,65
30962,2,,118,5,"Re #",Half,80
30962,7,,118,6,La,Whole,62
31018,4,,118,5,Re,Half,81
31019,2,,118,5,"Re #",Sixteenth,80
31019,2,,118,4,"Do #",Half,77
31020,3,,118,3,"La #",Half,77
31078,3,,118,4,"Do #",Half,79
31079,2,,118,4,Re,Sixteenth,80
31079,4,,118,6,Re,Half,81
31080,2,,118,5,"Re #",Whole,78
31100,10,,111,4,Re,Whole,96
31100,10,,111,4,Sol,Whole,71
31100,10,,111,4,"Re #",Whole,55
31104,2,,111,3,Sol,Whole,100
31104,5,,111,4,Si,Whole,61
31104,5,,111,4,Sol,Whole,72
31104,6,,111,4,Sol,Whole,75
31139,3,,118,4,Re,Half,80
31142,4,,118,5,Re,Half,80
31197,5,,118,6,"Do #",Sixteenth,78
31198,4,,118,5,"Fa #",Half,80
31200,5,,118,5,"Fa #",Sixteenth,81
31201,2,,118,5,"Re #",Sixteenth,78
31201,2,,118,4,"Do #",Half,80
31202,3,,118,4,"Fa #",Half,77
31202,5,,118,6,"Fa #",Whole,81
31260,3,,118,4,"Re #",Half,79
31261,2,,118,4,"Do #",Half,81
31261,4,,118,6,"Do #",Half,79
31292,10,,111,4,Sol,Whole,61
31296,2,,111,3,Sol,Whole,100
31296,5,,111,4,Si,Whole,61
31296,5,,111,4,Sol,Whole,72
31296,6,,111,4,Sol,Whole,75
31318,2,,118,4,Re,Sixteenth,80
31321,2,,118,5,"Re #",Half,81
31322,3,,118,4,Re,Half,77
31322,4,,118,5,"Fa #",Half,80
31377,5,,118,5,"Do #",Sixteenth,81
31378,3,,118,4,"Do #",Whole,78
31378,4,,118,5,Mi,Half,80
31379,2,,118,4,"Do #",Half,80
31379,5,,118,6,"Do #",Sixteenth,77
31381,5,,118,5,Sol,Whole,77
31437,4,,118,6,"Do #",Half,81
31439,2,,118,5,"Re #",Half,81
31480,2,,111,4,"Do #",Whole,100
31484,10,,111,3,Si,Whole,100
31484,10,,111,4,Sol,Whole,71
31484,10,,111,4,"Re #",Whole,56
31501,2,,118,5,"Re #",Sixteenth,81
31501,3,,118,3,La,Half,80
31502,2,,118,4,"Do #",Half,80
31502,4,,118,5,"Fa #",Half,78
31558,3,,118,3,"La #",Half,78
31558,6,,118,7,Mi,Whole,80
31559,2,,118,5,"Re #",Sixteenth,80
31559,7,,118,7,"Do #",Whole,64
31560,2,,118,4,Re,Half,80
31561,4,,118,6,"Do #",Half,81
31561,8,,118,7,"Do #",Whole,61
31617,4,,118,5,Mi,Half,79
31618,2,,118,4,"Do #",Half,77
31620,3,,118,4,"Do #",Half,78
31676,10,,111,3,Si,Whole,100
31676,10,,111,4,Sol,Whole,61
31679,2,,118,4,"Do #",Sixteenth,80
31679,4,,118,5,Re,Half,77
31680,2,,111,4,"Do #",Whole,100
31680,5,,111,5,"Do #",Whole,72
31680,5,,111,5,Mi,Whole,61
31680,6,,111,5,"Do #",Whole,75
31680,3,,118,4,Re,Half,80
31680,5,,118,5,La,Sixteenth,81
31680,8,,118,7,Re,Whole,61
31681,5,,118,6,Re,Sixteenth,77
31682,2,,118,5,"Re #",Half,77
31682,7,,118,7,Re,Whole,64
31683,5,,118,5,Re,Whole,80
31683,6,,118,7,"Fa #",Whole,78
31740,2,,118,4,"Do #",Half,79
31742,3,,118,3,Sol,Half,80
31742,4,,118,5,Re,Half,80
31798,7,,118,7,Re,Whole,63
31798,8,,118,7,Re,Whole,65
31799,6,,118,7,"Fa #",Whole,78
31800,2,,118,4,Re,Sixteenth,80
31801,2,,118,5,"Re #",Half,80
31802,3,,118,3,La,Half,80
31803,4,,118,5,La,Half,81
31857,5,,118,4,"La #",Sixteenth,80
31859,4,,118,5,Re,Half,77
31861,2,,118,4,"Do #",Half,80
31862,3,,118,3,"La #",Whole,80
31862,5,,118,5,"La #",Sixteenth,79
31862,5,,118,5,"Fa #",Whole,77
31868,10,,111,4,Re,Whole,96
31868,10,,111,4,Sol,Whole,71
31868,10,,111,4,"Re #",Whole,55
31872,2,,111,4,"Do #",Whole,100
31872,5,,111,5,"Do #",Whole,72
31872,5,,111,5,Mi,Whole,61
31872,6,,111,5,"Do #",Whole,75
31918,2,,118,5,"Re #",Half,81
31922,4,,118,6,Mi,Half,79
31923,6,,118,7,"Fa #",Half,80
31923,7,,118,7,Re,Half,63
31923,8,,118,7,Re,Half,61
31978,2,,118,5,"Re #",Sixteenth,77
31978,2,,118,4,"Do #",Half,79
31979,4,,118,5,Re,Half,79
31979,6,,118,7,"Fa #",Half,77
31980,8,,118,7,Re,Half,61
31981,7,,118,7,Re,Half,64
31982,3,,118,3,"La #",Half,80
32038,2,,118,5,"Re #",Sixteenth,80
32038,3,,118,4,"Do #",Half,77
32039,2,,118,4,Re,Half,79
32042,4,,118,6,Re,Half,78
32060,10,,111,4,Sol,Whole,61
32097,4,,118,5,Re,Half,79
32099,2,,118,4,"Do #",Half,79
32099,7,,118,7,"Do #",Half,65
32101,8,,118,7,"Do #",Half,65
32102,3,,118,4,Re,Half,81
32103,6,,118,7,"Fa #",Half,78
32157,5,,118,6,"Do #",Sixteenth,80
32157,5,,118,6,"Fa #",Sixteenth,80
32158,2,,118,4,"Do #",Sixteenth,80
32158,3,,118,4,"Fa #",Half,80
32158,4,,118,5,"Fa #",Half,81
32159,2,,118,5,"Re #",Sixteenth,80
32161,2,,118,4,"Do #",Half,79
32161,5,,118,5,"Fa #",Whole,79
32217,7,,118,7,"Do #",Half,65
32218,2,,118,4,"Do #",Half,80
32218,4,,118,6,"Do #",Half,78
32220,3,,118,4,"Re #",Half,80
32220,6,,118,7,"Fa #",Half,78
32222,8,,118,7,"Do #",Half,65
32252,10,,111,3,Si,Whole,100
32252,10,,111,4,Sol,Whole,71
32252,10,,111,4,"Re #",Whole,55
32256,2,,111,4,Mi,Whole,100
32256,5,,111,5,Mi,Whole,72
32256,5,,111,5,Sol,Whole,61
32256,6,,111,5,Mi,Whole,75
32278,3,,118,4,Re,Half,79
32281,2,,118,5,"Re #",Sixteenth,79
32281,2,,118,4,Re,Half,80
32281,4,,118,5,"Fa #",Half,80
32338,2,,118,4,"Do #",Half,77
32339,5,,118,5,Sol,Sixteenth,79
32340,4,,118,5,Mi,Half,77
32340,7,,118,7,"Do #",Whole,64
32341,3,,118,4,"Do #",Whole,78
32341,5,,118,5,"Do #",Sixteenth,81
32341,8,,118,7,"Do #",Whole,65
32342,5,,118,6,"Do #",Whole,80
32342,6,,118,7,Mi,Whole,80
32398,4,,118,6,"Do #",Half,79
32401,2,,118,5,"Re #",Half,77
32444,10,,111,4,Sol,Whole,61
32459,4,,118,5,"Fa #",Half,79
32461,2,,118,5,"Re #",Sixteenth,81
32461,2,,118,4,"Do #",Half,77
32461,3,,118,3,La,Half,79
32517,6,,118,7,Mi,Whole,78
32517,7,,118,6,Sol,Whole,62
32518,2,,118,4,Re,Sixteenth,79
32519,8,,118,6,Sol,Whole,62
32520,2,,118,5,"Re #",Half,77
32521,3,,118,3,"La #",Half,80
32521,4,,118,6,"Do #",Half,79
32540,10,,111,3,Si,Whole,100
32544,2,,111,3,Si,Whole,97
32544,5,,111,5,Mi,Whole,71
32544,5,,111,5,Sol,Whole,61
32544,6,,111,5,Mi,Whole,75
32578,4,,118,5,Mi,Half,77
32580,2,,118,4,"Do #",Half,79
32582,3,,118,4,"Do #",Half,78
32636,10,,111,4,Re,Whole,96
32636,10,,111,4,Sol,Whole,71
32636,10,,111,4,"Re #",Whole,56
32638,2,,118,4,"Do #",Sixteenth,79
32638,7,,118,6,Sol,Whole,63
32638,8,,118,6,Sol,Whole,65
32639,6,,118,7,Mi,Whole,77
32640,2,,111,4,Mi,Whole,100
32640,5,,111,5,Mi,Whole,71
32640,5,,111,5,Sol,Whole,61
32640,6,,111,5,Mi,Whole,75
32641,3,,118,4,Re,Half,78
32641,5,,118,5,Re,Sixteenth,79
32642,2,,118,5,La,Half,78
32642,5,,118,5,La,Sixteenth,77
32642,5,,118,6,Re,Whole,80
32643,4,,118,5,Re,Half,78
32700,2,,118,4,"Do #",Half,79
32700,3,,118,3,Sol,Half,81
32700,4,,118,5,Re,Half,80
32759,3,,118,3,La,Half,81
32761,2,,118,4,Re,Sixteenth,78
32761,4,,118,5,La,Half,78
32761,6,,118,7,Re,Whole,80
32762,2,,118,5,"Re #",Half,78
32762,7,,118,6,"Fa #",Half,65
32762,8,,118,6,"Fa #",Half,64
32817,5,,118,4,"La #",Sixteenth,80
32817,5,,118,5,"La #",Sixteenth,80
32818,5,,118,5,"Fa #",Whole,78
32819,4,,118,5,Re,Half,80
32820,2,,118,4,"Do #",Half,80
32821,3,,118,3,"La #",Whole,77
32828,10,,111,3,Si,Whole,100
32828,10,,111,4,Sol,Whole,58
32832,2,,111,4,Mi,Whole,100
32832,5,,111,5,Mi,Whole,70
32832,5,,111,5,Sol,Whole,61
32832,6,,111,5,Mi,Whole,75
32878,8,,118,6,La,Whole,62
32879,4,,118,6,Mi,Half,80
32880,7,,118,6,La,Whole,65
32881,2,,118,5,"Re #",Half,81
32939,2,,118,4,"Do #",Sixteenth,81
32941,2,,118,5,"Re #",Half,79
32941,3,,118,3,"La #",Half,77
32941,4,,118,5,Re,Half,80
32997,4,,118,6,Re,Half,81
32998,2,,118,4,Re,Sixteenth,79
32999,2,,118,5,"Re #",Half,78
33000,3,,118,4,"Do #",Half,77
33020,10,,111,4,Re,Whole,96
33020,10,,111,4,Sol,Whole,71
33020,10,,111,4,"Re #",Whole,54
33058,3,,118,4,Re,Half,80
33061,4,,118,5,Re,Half,78
33062,2,,118,4,"Do #",Half,81
33118,2,,118,4,"Do #",Sixteenth,80
33118,2,,118,5,"Re #",Sixteenth,79
33118,3,,118,4,"Fa #",Half,81
33118,4,,118,5,"Fa #",Half,79
33119,2,,118,4,"Do #",Half,80
33119,5,,118,6,"Do #",Sixteenth,80
33120,2,,111,4,"Do #",Whole,100
33121,5,,118,6,"Fa #",Sixteenth,80
33123,5,,118,5,"Fa #",Whole,80
33181,2,,118,4,"Do #",Half,80
33181,3,,118,4,"Re #",Half,80
33183,4,,118,6,"Do #",Half,81
33212,10,,111,3,Si,Whole,100
33212,10,,111,4,Sol,Whole,57
33216,2,,111,4,Re,Whole,100
33216,5,,111,5,Re,Whole,70
33216,5,,111,5,Sol,Whole,61
33216,6,,111,5,Re,Whole,75
33239,2,,118,5,"Re #",Sixteenth,80
33239,2,,118,4,Re,Half,81
33242,3,,118,4,Re,Half,79
33243,4,,118,5,"Fa #",Half,81
33297,4,,118,5,Mi,Half,81
33297,5,,118,6,"Do #",Sixteenth,80
33300,2,,118,4,"Do #",Half,80
33302,3,,118,4,"Do #",Whole,78
33302,5,,118,5,"Do #",Sixteenth,77
33303,5,,118,5,Sol,Whole,78
33308,10,,111,3,Si,Whole,100
33312,2,,111,4,Re,Whole,100
33358,2,,118,5,"Re #",Half,78
33360,4,,118,6,"Do #",Half,79
33404,10,,111,4,Re,Whole,96
33404,10,,111,4,Sol,Whole,71
33404,10,,111,4,"Re #",Whole,55
33408,2,,111,4,Re,Whole,100
33408,5,,111,5,Re,Whole,71
33408,5,,111,5,Sol,Whole,61
33408,6,,111,5,Re,Whole,75
33419,3,,118,3,La,Half,80
33420,2,,118,5,"Re #",Sixteenth,77
33420,2,,118,4,"Do #",Half,80
33423,4,,118,5,"Fa #",Half,80
33479,3,,118,3,"La #",Half,80
33481,2,,118,5,"Re #",Sixteenth,80
33481,2,,118,4,Re,Half,80
33481,4,,118,6,"Do #",Half,81
33540,2,,118,4,"Do #",Half,77
33540,4,,118,5,Mi,Whole,80
33542,3,,118,4,"Do #",Half,81
33596,10,,111,3,Si,Whole,100
33596,10,,111,4,Sol,Whole,58
33598,3,,118,4,Re,Half,81
33599,2,,118,5,"Re #",Sixteenth,80
33599,5,,118,5,Re,Sixteenth,80
33599,8,,118,7,Re,Whole,65
33600,5,,111,4,La,Whole,61
33600,5,,111,4,Sol,Whole,72
33600,6,,111,5,"Do #",Whole,75
33600,6,,118,7,"Fa #",Whole,78
33602,2,,118,4,"Do #",Half,79
33602,7,,118,7,Re,Whole,65
33603,5,,118,5,La,Sixteenth,81
33603,5,,118,6,Re,Whole,78
33616,2,,111,4,"Do #",Whole,100
33658,3,,118,3,Sol,Half,80
33661,4,,118,5,Re,Half,77
33662,2,,118,4,"Do #",Half,81
33717,7,,118,7,Re,Whole,64
33719,4,,118,5,La,Half,80
33719,6,,118,7,"Fa #",Whole,77
33721,2,,118,5,"Re #",Sixteenth,81
33721,3,,118,3,La,Half,80
33722,2,,118,4,Re,Half,80
33723,8,,118,7,Re,Whole,62
33778,2,,118,4,"Do #",Half,78
33778,3,,118,3,"La #",Whole,77
33779,5,,118,4,"La #",Sixteenth,79
33780,5,,118,5,"La #",Sixteenth,80
33782,5,,118,5,"Fa #",Whole,79
33783,4,,118,5,Re,Half,80
33788,10,,111,3,Si,Whole,100
33788,10,,111,4,Sol,Whole,71
33788,10,,111,4,"Re #",Whole,55
33792,2,,111,3,Sol,Whole,100
33792,5,,111,4,Si,Whole,58
33792,5,,111,4,Sol,Whole,70
33792,6,,111,4,Sol,Whole,75
33838,4,,118,6,Mi,Half,78
33839,7,,118,7,Re,Half,62
33840,2,,118,5,"Re #",Half,77
33840,8,,118,7,Re,Half,64
33842,6,,118,7,"Fa #",Half,77
33898,3,,118,3,"La #",Half,79
33898,4,,118,5,Re,Half,79
33899,2,,118,4,"Do #",Sixteenth,78
33900,6,,118,7,"Fa #",Half,77
33902,2,,118,5,"Re #",Half,79
33902,8,,118,7,Re,Half,62
33903,7,,118,7,Re,Half,62
33959,2,,118,5,"Re #",Sixteenth,80
33959,2,,118,4,Re,Half,77
33960,3,,118,4,"Do #",Half,81
33963,4,,118,6,Re,Half,78
33980,10,,111,4,Sol,Whole,57
34018,2,,118,4,"Do #",Half,79
34018,7,,118,7,"Do #",Half,62
34019,3,,118,4,Re,Half,80
34019,8,,118,7,"Do #",Half,64
34023,4,,118,5,Re,Half,77
34023,6,,118,7,"Fa #",Half,79
34079,2,,118,4,"Do #",Sixteenth,77
34079,4,,118,5,"Fa #",Half,77
34079,5,,118,6,"Fa #",Sixteenth,80
34081,2,,118,5,"Re #",Half,81
34081,5,,118,6,"Do #",Sixteenth,78
34082,3,,118,4,"Fa #",Half,80
34082,5,,118,5,"Fa #",Whole,81
34138,2,,118,4,"Do #",Half,80
34140,7,,118,7,"Do #",Half,63
34141,3,,118,4,"Re #",Half,79
34142,4,,118,6,"Do #",Half,77
34142,6,,118,7,"Fa #",Half,80
34143,8,,118,7,"Do #",Half,64
34172,10,,111,4,Sol,Whole,71
34172,10,,111,4,Re,Whole,96
34172,10,,111,4,"Re #",Whole,55
34176,2,,111,3,Sol,Whole,100
34176,5,,111,4,Si,Whole,61
34176,5,,111,4,Sol,Whole,72
34176,6,,111,4,Sol,Whole,75
34198,2,,118,5,"Re #",Sixteenth,77
34199,4,,118,5,"Fa #",Half,79
34200,2,,118,4,Re,Half,77
34200,3,,118,4,Re,Half,81
34257,5,,118,5,Sol,Sixteenth,81
34258,6,,118,7,Mi,Whole,79
34259,5,,118,5,"Do #",Sixteenth,80
34260,3,,118,4,"Do #",Whole,80
34260,7,,118,7,"Do #",Whole,65
34262,2,,118,4,"Do #",Half,80
34262,4,,118,5,Mi,Half,78
34262,8,,118,7,"Do #",Whole,63
34263,5,,118,6,"Do #",Whole,80
34322,2,,118,5,"Re #",Half,81
34322,4,,118,6,"Do #",Half,78
34364,10,,111,4,Sol,Whole,56
34368,2,,111,3,Sol,Whole,100
34368,5,,111,4,Si,Whole,61
34368,5,,111,4,Sol,Whole,72
34368,6,,111,4,Sol,Whole,75
34380,2,,118,5,"Re #",Sixteenth,80
34380,3,,118,3,La,Half,80
34381,2,,118,4,"Do #",Half,80
34383,4,,118,5,"Fa #",Half,80
34439,4,,118,6,"Do #",Half,78
34441,2,,118,5,"Re #",Sixteenth,77
34442,2,,118,4,Re,Half,80
34442,3,,118,3,"La #",Half,77
34498,4,,118,5,Mi,Half,80
34502,2,,118,4,"Do #",Half,80
34502,3,,118,4,"Do #",Half,80
34552,2,,111,4,"Do #",Whole,100
34556,10,,111,4,Sol,Whole,71
34556,10,,111,3,Si,Whole,100
34556,10,,111,4,"Re #",Whole,55
34558,6,,118,7,Mi,Whole,79
34560,2,,118,4,"Do #",Sixteenth,80
34560,2,,118,5,La,Whole,81
34562,3,,118,3,"La #",Whole,66
34563,4,,118,5,Re,Whole,79
34563,5,,118,5,"La #",Sixteenth,81
34563,5,,118,5,"Fa #",Sixteenth,78
34563,5,,118,4,"La #",Whole,81
34678,2,,118,4,Sol,Half,77
34681,6,,118,7,Mi,Whole,81
34741,2,,118,4,"Do #",Half,81
34748,10,,111,4,Sol,Whole,56
34748,10,,111,3,Si,Whole,100
34752,2,,111,4,"Do #",Whole,100
34752,5,,111,5,"Do #",Whole,72
34752,5,,111,5,Mi,Whole,61
34752,6,,111,5,"Do #",Whole,75
34800,2,,118,4,"Do #",Whole,81
34920,2,,118,4,Sol,Whole,80
34940,10,,111,4,Sol,Whole,71
34940,10,,111,4,Re,Whole,96
34940,10,,111,4,"Re #",Whole,56
34944,2,,111,4,"Do #",Whole,100
34944,5,,111,5,"Do #",Whole,72
34944,5,,111,5,Mi,Whole,61
34944,6,,111,5,"Do #",Whole,75
35040,2,,118,4,"Do #",Half,81
35100,2,,118,4,"Do #",Half,80
35132,10,,111,4,Sol,Whole,56
35222,2,,118,4,"Do #",Half,77
35281,2,,118,4,"Do #",Half,81
35324,10,,111,4,Sol,Whole,71
35324,10,,111,3,Si,Whole,100
35324,10,,111,4,"Re #",Whole,54
35328,2,,111,4,Mi,Whole,100
35328,5,,111,5,Mi,Whole,72
35328,5,,111,5,Sol,Whole,61
35328,6,,111,5,Mi,Whole,75
35399,2,,118,4,Sol,Quarter,80
35516,10,,111,4,Sol,Whole,54
35517,4,,118,5,"Fa #",Sixteenth,80
35518,2,,118,5,La,Sixteenth,62
35519,2,,118,4,"Do #",Whole,78
35519,4,,118,5,"La #",Sixteenth,81
35519,4,,118,4,"La #",Whole,77
35519,5,,118,5,Re,Half,81
35581,5,,118,5,Re,Half,80
35612,10,,111,3,Si,Whole,100
35616,2,,111,3,Si,Whole,97
35616,5,,111,5,Mi,Whole,71
35616,5,,111,5,Sol,Whole,61
35616,6,,111,5,Mi,Whole,75
35639,2,,118,4,Sol,Half,80
35642,5,,118,5,La,Half,80
35699,2,,118,4,Sol,Sixteenth,50
35701,2,,118,4,"Do #",Half,80
35701,5,,118,5,Re,Half,79
35708,10,,111,4,Sol,Whole,71
35708,10,,111,4,Re,Whole,96
35708,10,,111,4,"Re #",Whole,55
35712,2,,111,4,Mi,Whole,100
35712,5,,111,5,Mi,Whole,71
35712,5,,111,5,Sol,Whole,61
35712,6,,111,5,Mi,Whole,75
35758,5,,118,6,Mi,Half,78
35759,2,,118,4,Sol,Sixteenth,81
35762,2,,118,4,"Do #",Half,79
35818,2,,118,4,Sol,Half,50
35819,5,,118,5,Re,Half,77
35881,2,,118,4,Sol,Half,80
35881,5,,118,6,Re,Half,78
35900,10,,111,4,Sol,Whole,56
35900,10,,111,3,Si,Whole,100
35904,2,,111,4,Mi,Whole,100
35904,5,,111,5,Mi,Whole,70
35904,5,,111,5,Sol,Whole,61
35904,6,,111,5,Mi,Whole,75
35939,5,,118,5,Re,Half,77
35941,2,,118,4,Sol,Half,49
35997,4,,118,6,Re,Sixteenth,79
35997,5,,118,5,Sol,Half,77
35998,2,,118,4,Sol,Sixteenth,77
36000,4,,118,5,Re,Sixteenth,77
